quantile,value,type,location,target,forecast_date,target_end_date
0.650,1188,quantile,25,3 wk ahead inc death,2022-01-09,2022-01-29
0.700,1293,quantile,25,3 wk ahead inc death,2022-01-09,2022-01-29
0.750,1421,quantile,25,3 wk ahead inc death,2022-01-09,2022-01-29
0.800,1557,quantile,25,3 wk ahead inc death,2022-01-09,2022-01-29
0.850,1773,quantile,25,3 wk ahead inc death,2022-01-09,2022-01-29
0.900,2063,quantile,25,3 wk ahead inc death,2022-01-09,2022-01-29
0.950,2505,quantile,25,3 wk ahead inc death,2022-01-09,2022-01-29
0.975,2935,quantile,25,3 wk ahead inc death,2022-01-09,2022-01-29
0.990,3792,quantile,25,3 wk ahead inc death,2022-01-09,2022-01-29
0.010,202,quantile,25,4 wk ahead inc death,2022-01-09,2022-02-05
0.025,265,quantile,25,4 wk ahead inc death,2022-01-09,2022-02-05
0.050,329,quantile,25,4 wk ahead inc death,2022-01-09,2022-02-05
0.100,446,quantile,25,4 wk ahead inc death,2022-01-09,2022-02-05
0.150,540,quantile,25,4 wk ahead inc death,2022-01-09,2022-02-05
0.200,623,quantile,25,4 wk ahead inc death,2022-01-09,2022-02-05
0.250,717,quantile,25,4 wk ahead inc death,2022-01-09,2022-02-05
0.300,796,quantile,25,4 wk ahead inc death,2022-01-09,2022-02-05
0.350,885,quantile,25,4 wk ahead inc death,2022-01-09,2022-02-05
0.400,949,quantile,25,4 wk ahead inc death,2022-01-09,2022-02-05
0.450,1031,quantile,25,4 wk ahead inc death,2022-01-09,2022-02-05
0.500,1140,quantile,25,4 wk ahead inc death,2022-01-09,2022-02-05
NA,1140,point,25,4 wk ahead inc death,2022-01-09,2022-02-05
0.550,1232,quantile,25,4 wk ahead inc death,2022-01-09,2022-02-05
0.600,1345,quantile,25,4 wk ahead inc death,2022-01-09,2022-02-05
0.650,1500,quantile,25,4 wk ahead inc death,2022-01-09,2022-02-05
0.700,1643,quantile,25,4 wk ahead inc death,2022-01-09,2022-02-05
0.750,1840,quantile,25,4 wk ahead inc death,2022-01-09,2022-02-05
0.800,1969,quantile,25,4 wk ahead inc death,2022-01-09,2022-02-05
0.850,2192,quantile,25,4 wk ahead inc death,2022-01-09,2022-02-05
0.900,2599,quantile,25,4 wk ahead inc death,2022-01-09,2022-02-05
0.950,3121,quantile,25,4 wk ahead inc death,2022-01-09,2022-02-05
0.975,3610,quantile,25,4 wk ahead inc death,2022-01-09,2022-02-05
0.990,4389,quantile,25,4 wk ahead inc death,2022-01-09,2022-02-05
0.010,296,quantile,24,1 wk ahead inc death,2022-01-09,2022-01-15
0.025,315,quantile,24,1 wk ahead inc death,2022-01-09,2022-01-15
0.050,336,quantile,24,1 wk ahead inc death,2022-01-09,2022-01-15
0.100,358,quantile,24,1 wk ahead inc death,2022-01-09,2022-01-15
0.150,376,quantile,24,1 wk ahead inc death,2022-01-09,2022-01-15
0.200,391,quantile,24,1 wk ahead inc death,2022-01-09,2022-01-15
0.250,407,quantile,24,1 wk ahead inc death,2022-01-09,2022-01-15
0.300,424,quantile,24,1 wk ahead inc death,2022-01-09,2022-01-15
0.350,439,quantile,24,1 wk ahead inc death,2022-01-09,2022-01-15
0.400,451,quantile,24,1 wk ahead inc death,2022-01-09,2022-01-15
0.450,462,quantile,24,1 wk ahead inc death,2022-01-09,2022-01-15
0.500,472,quantile,24,1 wk ahead inc death,2022-01-09,2022-01-15
NA,472,point,24,1 wk ahead inc death,2022-01-09,2022-01-15
0.550,483,quantile,24,1 wk ahead inc death,2022-01-09,2022-01-15
0.600,500,quantile,24,1 wk ahead inc death,2022-01-09,2022-01-15
0.650,511,quantile,24,1 wk ahead inc death,2022-01-09,2022-01-15
0.700,524,quantile,24,1 wk ahead inc death,2022-01-09,2022-01-15
0.750,540,quantile,24,1 wk ahead inc death,2022-01-09,2022-01-15
0.800,556,quantile,24,1 wk ahead inc death,2022-01-09,2022-01-15
0.850,579,quantile,24,1 wk ahead inc death,2022-01-09,2022-01-15
0.900,602,quantile,24,1 wk ahead inc death,2022-01-09,2022-01-15
0.950,644,quantile,24,1 wk ahead inc death,2022-01-09,2022-01-15
0.975,687,quantile,24,1 wk ahead inc death,2022-01-09,2022-01-15
0.990,727,quantile,24,1 wk ahead inc death,2022-01-09,2022-01-15
0.010,321,quantile,24,2 wk ahead inc death,2022-01-09,2022-01-22
0.025,351,quantile,24,2 wk ahead inc death,2022-01-09,2022-01-22
0.050,381,quantile,24,2 wk ahead inc death,2022-01-09,2022-01-22
0.100,425,quantile,24,2 wk ahead inc death,2022-01-09,2022-01-22
0.150,455,quantile,24,2 wk ahead inc death,2022-01-09,2022-01-22
0.200,487,quantile,24,2 wk ahead inc death,2022-01-09,2022-01-22
0.250,512,quantile,24,2 wk ahead inc death,2022-01-09,2022-01-22
0.300,551,quantile,24,2 wk ahead inc death,2022-01-09,2022-01-22
0.350,579,quantile,24,2 wk ahead inc death,2022-01-09,2022-01-22
0.400,603,quantile,24,2 wk ahead inc death,2022-01-09,2022-01-22
0.450,636,quantile,24,2 wk ahead inc death,2022-01-09,2022-01-22
0.500,664,quantile,24,2 wk ahead inc death,2022-01-09,2022-01-22
NA,664,point,24,2 wk ahead inc death,2022-01-09,2022-01-22
0.550,690,quantile,24,2 wk ahead inc death,2022-01-09,2022-01-22
0.600,720,quantile,24,2 wk ahead inc death,2022-01-09,2022-01-22
0.650,755,quantile,24,2 wk ahead inc death,2022-01-09,2022-01-22
0.700,788,quantile,24,2 wk ahead inc death,2022-01-09,2022-01-22
0.750,822,quantile,24,2 wk ahead inc death,2022-01-09,2022-01-22
0.800,866,quantile,24,2 wk ahead inc death,2022-01-09,2022-01-22
0.850,911,quantile,24,2 wk ahead inc death,2022-01-09,2022-01-22
0.900,964,quantile,24,2 wk ahead inc death,2022-01-09,2022-01-22
0.950,1062,quantile,24,2 wk ahead inc death,2022-01-09,2022-01-22
0.975,1133,quantile,24,2 wk ahead inc death,2022-01-09,2022-01-22
0.990,1259,quantile,24,2 wk ahead inc death,2022-01-09,2022-01-22
0.010,334,quantile,24,3 wk ahead inc death,2022-01-09,2022-01-29
0.025,376,quantile,24,3 wk ahead inc death,2022-01-09,2022-01-29
0.050,420,quantile,24,3 wk ahead inc death,2022-01-09,2022-01-29
0.100,477,quantile,24,3 wk ahead inc death,2022-01-09,2022-01-29
0.150,520,quantile,24,3 wk ahead inc death,2022-01-09,2022-01-29
0.200,567,quantile,24,3 wk ahead inc death,2022-01-09,2022-01-29
0.250,637,quantile,24,3 wk ahead inc death,2022-01-09,2022-01-29
0.300,683,quantile,24,3 wk ahead inc death,2022-01-09,2022-01-29
0.350,723,quantile,24,3 wk ahead inc death,2022-01-09,2022-01-29
0.400,781,quantile,24,3 wk ahead inc death,2022-01-09,2022-01-29
0.450,836,quantile,24,3 wk ahead inc death,2022-01-09,2022-01-29
0.500,886,quantile,24,3 wk ahead inc death,2022-01-09,2022-01-29
NA,886,point,24,3 wk ahead inc death,2022-01-09,2022-01-29
0.550,935,quantile,24,3 wk ahead inc death,2022-01-09,2022-01-29
0.600,995,quantile,24,3 wk ahead inc death,2022-01-09,2022-01-29
0.650,1061,quantile,24,3 wk ahead inc death,2022-01-09,2022-01-29
0.700,1112,quantile,24,3 wk ahead inc death,2022-01-09,2022-01-29
0.750,1223,quantile,24,3 wk ahead inc death,2022-01-09,2022-01-29
0.800,1287,quantile,24,3 wk ahead inc death,2022-01-09,2022-01-29
0.850,1383,quantile,24,3 wk ahead inc death,2022-01-09,2022-01-29
0.900,1485,quantile,24,3 wk ahead inc death,2022-01-09,2022-01-29
0.950,1650,quantile,24,3 wk ahead inc death,2022-01-09,2022-01-29
0.975,1839,quantile,24,3 wk ahead inc death,2022-01-09,2022-01-29
0.990,1981,quantile,24,3 wk ahead inc death,2022-01-09,2022-01-29
0.010,315,quantile,24,4 wk ahead inc death,2022-01-09,2022-02-05
0.025,373,quantile,24,4 wk ahead inc death,2022-01-09,2022-02-05
0.050,422,quantile,24,4 wk ahead inc death,2022-01-09,2022-02-05
0.100,513,quantile,24,4 wk ahead inc death,2022-01-09,2022-02-05
0.150,580,quantile,24,4 wk ahead inc death,2022-01-09,2022-02-05
0.200,659,quantile,24,4 wk ahead inc death,2022-01-09,2022-02-05
0.250,728,quantile,24,4 wk ahead inc death,2022-01-09,2022-02-05
0.300,822,quantile,24,4 wk ahead inc death,2022-01-09,2022-02-05
0.350,904,quantile,24,4 wk ahead inc death,2022-01-09,2022-02-05
0.400,983,quantile,24,4 wk ahead inc death,2022-01-09,2022-02-05
0.450,1081,quantile,24,4 wk ahead inc death,2022-01-09,2022-02-05
0.500,1156,quantile,24,4 wk ahead inc death,2022-01-09,2022-02-05
NA,1156,point,24,4 wk ahead inc death,2022-01-09,2022-02-05
0.550,1262,quantile,24,4 wk ahead inc death,2022-01-09,2022-02-05
0.600,1352,quantile,24,4 wk ahead inc death,2022-01-09,2022-02-05
0.650,1459,quantile,24,4 wk ahead inc death,2022-01-09,2022-02-05
0.700,1541,quantile,24,4 wk ahead inc death,2022-01-09,2022-02-05
0.750,1656,quantile,24,4 wk ahead inc death,2022-01-09,2022-02-05
0.800,1810,quantile,24,4 wk ahead inc death,2022-01-09,2022-02-05
0.850,2022,quantile,24,4 wk ahead inc death,2022-01-09,2022-02-05
0.900,2190,quantile,24,4 wk ahead inc death,2022-01-09,2022-02-05
0.950,2464,quantile,24,4 wk ahead inc death,2022-01-09,2022-02-05
0.975,2697,quantile,24,4 wk ahead inc death,2022-01-09,2022-02-05
0.990,3014,quantile,24,4 wk ahead inc death,2022-01-09,2022-02-05
0.010,23,quantile,23,1 wk ahead inc death,2022-01-09,2022-01-15
0.025,27,quantile,23,1 wk ahead inc death,2022-01-09,2022-01-15
0.050,30,quantile,23,1 wk ahead inc death,2022-01-09,2022-01-15
0.100,37,quantile,23,1 wk ahead inc death,2022-01-09,2022-01-15
0.150,41,quantile,23,1 wk ahead inc death,2022-01-09,2022-01-15
0.200,44,quantile,23,1 wk ahead inc death,2022-01-09,2022-01-15
0.250,47,quantile,23,1 wk ahead inc death,2022-01-09,2022-01-15
0.300,50,quantile,23,1 wk ahead inc death,2022-01-09,2022-01-15
0.350,54,quantile,23,1 wk ahead inc death,2022-01-09,2022-01-15
0.400,57,quantile,23,1 wk ahead inc death,2022-01-09,2022-01-15
0.450,60,quantile,23,1 wk ahead inc death,2022-01-09,2022-01-15
0.500,64,quantile,23,1 wk ahead inc death,2022-01-09,2022-01-15
NA,64,point,23,1 wk ahead inc death,2022-01-09,2022-01-15
0.550,67,quantile,23,1 wk ahead inc death,2022-01-09,2022-01-15
0.600,71,quantile,23,1 wk ahead inc death,2022-01-09,2022-01-15
0.650,76,quantile,23,1 wk ahead inc death,2022-01-09,2022-01-15
0.700,79,quantile,23,1 wk ahead inc death,2022-01-09,2022-01-15
0.750,85,quantile,23,1 wk ahead inc death,2022-01-09,2022-01-15
0.800,90,quantile,23,1 wk ahead inc death,2022-01-09,2022-01-15
0.850,98,quantile,23,1 wk ahead inc death,2022-01-09,2022-01-15
0.900,107,quantile,23,1 wk ahead inc death,2022-01-09,2022-01-15
0.950,126,quantile,23,1 wk ahead inc death,2022-01-09,2022-01-15
0.975,146,quantile,23,1 wk ahead inc death,2022-01-09,2022-01-15
0.990,164,quantile,23,1 wk ahead inc death,2022-01-09,2022-01-15
0.010,20,quantile,23,2 wk ahead inc death,2022-01-09,2022-01-22
0.025,25,quantile,23,2 wk ahead inc death,2022-01-09,2022-01-22
0.050,29,quantile,23,2 wk ahead inc death,2022-01-09,2022-01-22
0.100,34,quantile,23,2 wk ahead inc death,2022-01-09,2022-01-22
0.150,40,quantile,23,2 wk ahead inc death,2022-01-09,2022-01-22
0.200,43,quantile,23,2 wk ahead inc death,2022-01-09,2022-01-22
0.250,49,quantile,23,2 wk ahead inc death,2022-01-09,2022-01-22
0.300,52,quantile,23,2 wk ahead inc death,2022-01-09,2022-01-22
0.350,56,quantile,23,2 wk ahead inc death,2022-01-09,2022-01-22
0.400,59,quantile,23,2 wk ahead inc death,2022-01-09,2022-01-22
0.450,63,quantile,23,2 wk ahead inc death,2022-01-09,2022-01-22
0.500,66,quantile,23,2 wk ahead inc death,2022-01-09,2022-01-22
NA,66,point,23,2 wk ahead inc death,2022-01-09,2022-01-22
0.550,71,quantile,23,2 wk ahead inc death,2022-01-09,2022-01-22
0.600,76,quantile,23,2 wk ahead inc death,2022-01-09,2022-01-22
0.650,82,quantile,23,2 wk ahead inc death,2022-01-09,2022-01-22
0.700,89,quantile,23,2 wk ahead inc death,2022-01-09,2022-01-22
0.750,97,quantile,23,2 wk ahead inc death,2022-01-09,2022-01-22
0.800,105,quantile,23,2 wk ahead inc death,2022-01-09,2022-01-22
0.850,119,quantile,23,2 wk ahead inc death,2022-01-09,2022-01-22
0.900,134,quantile,23,2 wk ahead inc death,2022-01-09,2022-01-22
0.950,163,quantile,23,2 wk ahead inc death,2022-01-09,2022-01-22
0.975,195,quantile,23,2 wk ahead inc death,2022-01-09,2022-01-22
0.990,231,quantile,23,2 wk ahead inc death,2022-01-09,2022-01-22
0.010,13,quantile,23,3 wk ahead inc death,2022-01-09,2022-01-29
0.025,18,quantile,23,3 wk ahead inc death,2022-01-09,2022-01-29
0.050,24,quantile,23,3 wk ahead inc death,2022-01-09,2022-01-29
0.100,29,quantile,23,3 wk ahead inc death,2022-01-09,2022-01-29
0.150,34,quantile,23,3 wk ahead inc death,2022-01-09,2022-01-29
0.200,39,quantile,23,3 wk ahead inc death,2022-01-09,2022-01-29
0.250,44,quantile,23,3 wk ahead inc death,2022-01-09,2022-01-29
0.300,48,quantile,23,3 wk ahead inc death,2022-01-09,2022-01-29
0.350,51,quantile,23,3 wk ahead inc death,2022-01-09,2022-01-29
0.400,56,quantile,23,3 wk ahead inc death,2022-01-09,2022-01-29
0.450,61,quantile,23,3 wk ahead inc death,2022-01-09,2022-01-29
0.500,67,quantile,23,3 wk ahead inc death,2022-01-09,2022-01-29
NA,67,point,23,3 wk ahead inc death,2022-01-09,2022-01-29
0.550,73,quantile,23,3 wk ahead inc death,2022-01-09,2022-01-29
0.600,79,quantile,23,3 wk ahead inc death,2022-01-09,2022-01-29
0.650,86,quantile,23,3 wk ahead inc death,2022-01-09,2022-01-29
0.700,95,quantile,23,3 wk ahead inc death,2022-01-09,2022-01-29
0.750,107,quantile,23,3 wk ahead inc death,2022-01-09,2022-01-29
0.800,121,quantile,23,3 wk ahead inc death,2022-01-09,2022-01-29
0.850,138,quantile,23,3 wk ahead inc death,2022-01-09,2022-01-29
0.900,165,quantile,23,3 wk ahead inc death,2022-01-09,2022-01-29
0.950,227,quantile,23,3 wk ahead inc death,2022-01-09,2022-01-29
0.975,279,quantile,23,3 wk ahead inc death,2022-01-09,2022-01-29
0.990,322,quantile,23,3 wk ahead inc death,2022-01-09,2022-01-29
0.010,12,quantile,23,4 wk ahead inc death,2022-01-09,2022-02-05
0.025,16,quantile,23,4 wk ahead inc death,2022-01-09,2022-02-05
0.050,19,quantile,23,4 wk ahead inc death,2022-01-09,2022-02-05
0.100,24,quantile,23,4 wk ahead inc death,2022-01-09,2022-02-05
0.150,30,quantile,23,4 wk ahead inc death,2022-01-09,2022-02-05
0.200,35,quantile,23,4 wk ahead inc death,2022-01-09,2022-02-05
0.250,41,quantile,23,4 wk ahead inc death,2022-01-09,2022-02-05
0.300,46,quantile,23,4 wk ahead inc death,2022-01-09,2022-02-05
0.350,51,quantile,23,4 wk ahead inc death,2022-01-09,2022-02-05
0.400,56,quantile,23,4 wk ahead inc death,2022-01-09,2022-02-05
0.450,63,quantile,23,4 wk ahead inc death,2022-01-09,2022-02-05
0.500,69,quantile,23,4 wk ahead inc death,2022-01-09,2022-02-05
NA,69,point,23,4 wk ahead inc death,2022-01-09,2022-02-05
0.550,77,quantile,23,4 wk ahead inc death,2022-01-09,2022-02-05
0.600,86,quantile,23,4 wk ahead inc death,2022-01-09,2022-02-05
0.650,94,quantile,23,4 wk ahead inc death,2022-01-09,2022-02-05
0.700,103,quantile,23,4 wk ahead inc death,2022-01-09,2022-02-05
0.750,115,quantile,23,4 wk ahead inc death,2022-01-09,2022-02-05
0.800,134,quantile,23,4 wk ahead inc death,2022-01-09,2022-02-05
0.850,157,quantile,23,4 wk ahead inc death,2022-01-09,2022-02-05
0.900,197,quantile,23,4 wk ahead inc death,2022-01-09,2022-02-05
0.950,265,quantile,23,4 wk ahead inc death,2022-01-09,2022-02-05
0.975,330,quantile,23,4 wk ahead inc death,2022-01-09,2022-02-05
0.990,386,quantile,23,4 wk ahead inc death,2022-01-09,2022-02-05
0.010,177,quantile,26,1 wk ahead inc death,2022-01-09,2022-01-15
0.025,242,quantile,26,1 wk ahead inc death,2022-01-09,2022-01-15
0.050,303,quantile,26,1 wk ahead inc death,2022-01-09,2022-01-15
0.100,386,quantile,26,1 wk ahead inc death,2022-01-09,2022-01-15
0.150,456,quantile,26,1 wk ahead inc death,2022-01-09,2022-01-15
0.200,545,quantile,26,1 wk ahead inc death,2022-01-09,2022-01-15
0.250,612,quantile,26,1 wk ahead inc death,2022-01-09,2022-01-15
0.300,683,quantile,26,1 wk ahead inc death,2022-01-09,2022-01-15
0.350,759,quantile,26,1 wk ahead inc death,2022-01-09,2022-01-15
0.400,836,quantile,26,1 wk ahead inc death,2022-01-09,2022-01-15
0.450,923,quantile,26,1 wk ahead inc death,2022-01-09,2022-01-15
0.500,976,quantile,26,1 wk ahead inc death,2022-01-09,2022-01-15
NA,976,point,26,1 wk ahead inc death,2022-01-09,2022-01-15
0.550,1054,quantile,26,1 wk ahead inc death,2022-01-09,2022-01-15
0.600,1136,quantile,26,1 wk ahead inc death,2022-01-09,2022-01-15
0.650,1245,quantile,26,1 wk ahead inc death,2022-01-09,2022-01-15
0.700,1350,quantile,26,1 wk ahead inc death,2022-01-09,2022-01-15
0.750,1497,quantile,26,1 wk ahead inc death,2022-01-09,2022-01-15
0.800,1634,quantile,26,1 wk ahead inc death,2022-01-09,2022-01-15
0.850,1843,quantile,26,1 wk ahead inc death,2022-01-09,2022-01-15
0.900,2140,quantile,26,1 wk ahead inc death,2022-01-09,2022-01-15
0.950,2650,quantile,26,1 wk ahead inc death,2022-01-09,2022-01-15
0.975,3319,quantile,26,1 wk ahead inc death,2022-01-09,2022-01-15
0.990,3844,quantile,26,1 wk ahead inc death,2022-01-09,2022-01-15
0.010,188,quantile,26,2 wk ahead inc death,2022-01-09,2022-01-22
0.025,239,quantile,26,2 wk ahead inc death,2022-01-09,2022-01-22
0.050,321,quantile,26,2 wk ahead inc death,2022-01-09,2022-01-22
0.100,430,quantile,26,2 wk ahead inc death,2022-01-09,2022-01-22
0.150,513,quantile,26,2 wk ahead inc death,2022-01-09,2022-01-22
0.200,585,quantile,26,2 wk ahead inc death,2022-01-09,2022-01-22
0.250,674,quantile,26,2 wk ahead inc death,2022-01-09,2022-01-22
0.300,755,quantile,26,2 wk ahead inc death,2022-01-09,2022-01-22
0.350,845,quantile,26,2 wk ahead inc death,2022-01-09,2022-01-22
0.400,929,quantile,26,2 wk ahead inc death,2022-01-09,2022-01-22
0.450,1014,quantile,26,2 wk ahead inc death,2022-01-09,2022-01-22
0.500,1122,quantile,26,2 wk ahead inc death,2022-01-09,2022-01-22
NA,1122,point,26,2 wk ahead inc death,2022-01-09,2022-01-22
0.550,1263,quantile,26,2 wk ahead inc death,2022-01-09,2022-01-22
0.600,1376,quantile,26,2 wk ahead inc death,2022-01-09,2022-01-22
0.650,1514,quantile,26,2 wk ahead inc death,2022-01-09,2022-01-22
0.700,1695,quantile,26,2 wk ahead inc death,2022-01-09,2022-01-22
0.750,1920,quantile,26,2 wk ahead inc death,2022-01-09,2022-01-22
0.800,2171,quantile,26,2 wk ahead inc death,2022-01-09,2022-01-22
0.850,2543,quantile,26,2 wk ahead inc death,2022-01-09,2022-01-22
0.900,3012,quantile,26,2 wk ahead inc death,2022-01-09,2022-01-22
0.950,3927,quantile,26,2 wk ahead inc death,2022-01-09,2022-01-22
0.975,5146,quantile,26,2 wk ahead inc death,2022-01-09,2022-01-22
0.990,7324,quantile,26,2 wk ahead inc death,2022-01-09,2022-01-22
0.010,180,quantile,26,3 wk ahead inc death,2022-01-09,2022-01-29
0.025,259,quantile,26,3 wk ahead inc death,2022-01-09,2022-01-29
0.050,344,quantile,26,3 wk ahead inc death,2022-01-09,2022-01-29
0.100,441,quantile,26,3 wk ahead inc death,2022-01-09,2022-01-29
0.150,523,quantile,26,3 wk ahead inc death,2022-01-09,2022-01-29
0.200,624,quantile,26,3 wk ahead inc death,2022-01-09,2022-01-29
0.250,734,quantile,26,3 wk ahead inc death,2022-01-09,2022-01-29
0.300,842,quantile,26,3 wk ahead inc death,2022-01-09,2022-01-29
0.350,957,quantile,26,3 wk ahead inc death,2022-01-09,2022-01-29
0.400,1086,quantile,26,3 wk ahead inc death,2022-01-09,2022-01-29
0.450,1207,quantile,26,3 wk ahead inc death,2022-01-09,2022-01-29
0.500,1316,quantile,26,3 wk ahead inc death,2022-01-09,2022-01-29
NA,1316,point,26,3 wk ahead inc death,2022-01-09,2022-01-29
0.550,1465,quantile,26,3 wk ahead inc death,2022-01-09,2022-01-29
0.600,1673,quantile,26,3 wk ahead inc death,2022-01-09,2022-01-29
0.650,1864,quantile,26,3 wk ahead inc death,2022-01-09,2022-01-29
0.700,2070,quantile,26,3 wk ahead inc death,2022-01-09,2022-01-29
0.750,2344,quantile,26,3 wk ahead inc death,2022-01-09,2022-01-29
0.800,2647,quantile,26,3 wk ahead inc death,2022-01-09,2022-01-29
0.850,3125,quantile,26,3 wk ahead inc death,2022-01-09,2022-01-29
0.900,3804,quantile,26,3 wk ahead inc death,2022-01-09,2022-01-29
0.950,5040,quantile,26,3 wk ahead inc death,2022-01-09,2022-01-29
0.975,7074,quantile,26,3 wk ahead inc death,2022-01-09,2022-01-29
0.990,8854,quantile,26,3 wk ahead inc death,2022-01-09,2022-01-29
0.010,163,quantile,26,4 wk ahead inc death,2022-01-09,2022-02-05
0.025,241,quantile,26,4 wk ahead inc death,2022-01-09,2022-02-05
0.050,330,quantile,26,4 wk ahead inc death,2022-01-09,2022-02-05
0.100,441,quantile,26,4 wk ahead inc death,2022-01-09,2022-02-05
0.150,541,quantile,26,4 wk ahead inc death,2022-01-09,2022-02-05
0.200,641,quantile,26,4 wk ahead inc death,2022-01-09,2022-02-05
0.250,745,quantile,26,4 wk ahead inc death,2022-01-09,2022-02-05
0.300,867,quantile,26,4 wk ahead inc death,2022-01-09,2022-02-05
0.350,1017,quantile,26,4 wk ahead inc death,2022-01-09,2022-02-05
0.400,1105,quantile,26,4 wk ahead inc death,2022-01-09,2022-02-05
0.450,1233,quantile,26,4 wk ahead inc death,2022-01-09,2022-02-05
0.500,1409,quantile,26,4 wk ahead inc death,2022-01-09,2022-02-05
NA,1409,point,26,4 wk ahead inc death,2022-01-09,2022-02-05
0.550,1558,quantile,26,4 wk ahead inc death,2022-01-09,2022-02-05
0.600,1722,quantile,26,4 wk ahead inc death,2022-01-09,2022-02-05
0.650,1976,quantile,26,4 wk ahead inc death,2022-01-09,2022-02-05
0.700,2269,quantile,26,4 wk ahead inc death,2022-01-09,2022-02-05
0.750,2628,quantile,26,4 wk ahead inc death,2022-01-09,2022-02-05
0.800,3073,quantile,26,4 wk ahead inc death,2022-01-09,2022-02-05
0.850,3723,quantile,26,4 wk ahead inc death,2022-01-09,2022-02-05
0.900,4663,quantile,26,4 wk ahead inc death,2022-01-09,2022-02-05
